0.00522841	0.0116903	-6.53836e-05	3.5528	0.0002966	0.00950125	0.003	1463.59	-5
0.00320285	0.0109994	-0.00299063	3.8423	0.00449586	0.011369	-0.000289385	63.7553	-5
0.00413525	0.0106279	-0.00237009	3.7544	0.00454397	0.0108544	-0.000662178	33.3381	-5
0.00536083	0.0160867	-0.00342748	3.8138	0.00527658	0.0179049	0.003	789.331	-5
0.00396955	0.0110114	-0.00319374	3.81112	0.00178778-0.00736761	-0.0115909	-0.0010043	3.75615	-0.0107911	-0.00895379	0.1	25391.3	-5
-0.00598309	-0.011836	-0.0024489	3.924	-0.0031481	-0.00943282	0.1	26232.2	-5
-0.00682289	-0.0116792	0.000725261	3.67491	-0.00761459	-0.00892335	0.1	25713.9	-5
-0.00608824	-0.0129385	-0.00320082	4.03168	-0.00413208	-0.0147246	0.1	26973	-5
-0.00729561	-0.0110999	-0.00452022	4.05444	-0.00857284	-0.00845386	0.1	25801.5	-5
-0.00659517	-0.0109661	-0.00220441	3.85054	-0.00716746	-0.00934184	0.1	26463.3	-5
-0.00685973	-0.0111472	-0.000744112	3.77326	-0.00684868	-0.00522005	0.1	25353.1	-5
-0.00707685	-0.0113521	-0.000553126	3.74569	-0.00705374	-0.00870021	0.1	26160.4	-5
-0.00465208	-0.0101808	-0.00316819	4.0298	-0.003469	-0.00847151	0.003	381.152	-5
-0.00700276	-0.0104835	-0.00347361	3.93706	-0.00857358	-0.0105771	0.1	26996.1	-5
-0.00701383	-0.011013	-0.00265192	3.92923	-0.00801526	-0.00824522	0.1	25956.5	-5
-0.0064729	-0.0111084	-0.0018875	3.83872	-0.00504649	-0.00741002	0.1	26200.6	-5
-0.00691376	-0.00860232	-0.00443079	4.1266	-0.00741234	-0.00480983	0.003	3344.84	-5
-0.00705521	-0.0117383	0.00124935	3.65851	-0.00422621	-0.0103131	0.1	25832.4	-5
-0.0110373	-0.0126722	-0.00320454	4.20055	-0.0121337	-0.0126576	0.003	427.874	-5
-0.00688317	-0.0112972	0.000245914	3.72998	-0.00309352	-0.00867894	0.1	25393.5	-5
-0.00706551	-0.00922942	-0.00205753	3.87169	-0.00713654	-0.0095238	-0.000260516	35.179	-5
-0.00707255	-0.00946623	-0.00172825	3.85548	-0.00705582	-0.00958631	-9.68889e-05	32.9981	-5
-0.00197361	-0.00549952	0.02	0	-0.00348173	-0.00799968	0.1	22876	-5
0.00171048	-0.000578565	-0.000767189	4.67028	0.00552594	-0.00236973	0.003	873.131	-5
0.00135793	-0.000956062	-0.00161106	4.71794	0.00469167	-0.00490636	0.1	27983	-5
0.00107324	-0.00122396	-0.00213325	4.7744	0.00367635	-0.00628861	0.1	26896.4	-5
0.00557684	0.00103528	0.02	0	0.00588456	0.00192239	0.1	22696	-5
0.00237299	-0.000780657	-0.00265148	4.81204	0.00472039	-0.00160883	0.003	288.231	-5
0.000803332	-0.00106703	-0.00301498	3.45947	0.00148767	-0.00323931	0.1	25943.4	-5
-0.000583729	-0.00516861	0.02	0	-0.00172849	-0.00512336	0.1	22603.8	-5
-1.95482e-06	-0.00220083	-0.00318668	3.41144	-0.000635243	-0.00752735	0.1	27911.1	-5
0.000345134	-0.00162714	-0.00224444	3.38259	0.00116933	-0.00791521	0.1	27199.4	-5
2.80342e-05	-0.000718838	-0.00359918	3.3857	0.00388106	0.000903932	0.1	26435.2	-5
-3.04262e-05	-0.00323756	-0.00227398	3.36323	-8.73598e-05	-0.00280056	-0.000754968	29.7541	-5
0.00113739	-0.00139926	-0.00216554	3.29164	0.00465624	-0.00768869	0.1	27743.2	-5
0.0014531	-0.00155846	0.000667909	3.1899	0.0032275	-0.00353772	0.003	216.609	-5
0.00213483	-0.000829015	-0.000585394	3.22561	0.0040371	-0.00170025	0.003	128.969	-5
0.00245994	0.00053672	-0.00194027	3.30242	0.00435975	0.00116913	0.00300001	182.267	-5
0.000436133	-0.000786945	-0.00260234	3.43545	-0.00149366	-0.00296962	0.1	25589.4	-5
0.000182063	-0.00195939	-0.00244084	3.36929	0.000449145	-0.00771577	0.003	2550.61	-5
0.000251877	-0.00144647	-0.00173744	3.36972	0.00456407	-0.00266186	0.1	26723.7	-5
0.0028949	-0.000242844	-0.00227987	3.3179	0.00251766	-0.000211158	-6.624e-05	44.0287	-5
0.000888281	-0.00126841	0.00220545	3.08291	0.00587487	-0.00314028	0.1	27563.4	-5
0.00333273	0.00021983	-0.00375485	3.5647	0.0065359	0.000432853	0.00300001	1807.05	-5
0.00240846	0.000811094	-0.00210814	3.47223	0.00477542	0.00166391	0.00300001	284.66	-5
0.00206841	-0.0001682	-0.00119132	3.23814	0.00521733	-0.000950784	0.003	359.694	-5
0.0028563	0.000712151	-0.00287658	3.50323	0.00433049	0.00105107	0.003	215.933	-5
0.000809809	-0.004031	-0.00303888	3.49059	-0.000634168	-0.00704388	0.1	30258.4	-5
0.00078067	-0.00316882	-0.00291452	3.3873	0.000942866	-0.00399458	0.003	158.011	-5
0.003521	0.00060787	-0.00292787	3.38012	0.00259606	0.000351913	-0.000299093	56.0999	-5
0.000453675	-0.00202897	-0.00160779	3.33244	0.000911848	-0.00550833	0.003	484.424	-5
0.00290593	-0.000231314	-0.00252661	3.32174	0.00410803	-0.000507891	0.003	137.636	-5
0.000223016	-0.00206583	-0.00126222	3.3052	0.00048081	-0.00533373	0.003	471.671	-5
0.00321033	-0.000355854	-0.00281432	3.33474	0.00251742	-0.000248935	-7.41487e-05	56.9756	-5
0.00319036	-0.000447119	-0.00240041	3.32701	0.00266781	-0.000355029	-0.000478348	38.4599	-5
0.000233176	-0.00222099	-0.00192066	3.3388	0.000934704	-0.00554438	0.003	611.985	-5
0.00210647	-0.000614946	-0.00141142	3.26855	0.00439963	-0.0015507	0.00300001	189.422	-5
0.000388194	-0.00256356	-0.00211801	3.36362	0.000446044	-0.00412843	0.003	147.43	-5
0.00202305	-0.000427343	-0.000172881	3.20682	0.00497256	-0.00125013	0.003	298.842	-5
0.000351603	-0.00221197	-0.00158564	3.31652	0.000712023	-0.00435696	0.003	165.267	-5
0.00207552	0.00107924	-0.00146077	3.26666	0.00470874	0.0026007	0.00300001	406.654	-5
0.00183585	-0.000949782	0.000600139	3.16866	0.00470984	-0.00243491	0.003	297.715	-5
0.00198805	-0.000455169	-0.000579977	3.21586	0.00486846	-0.00116126	0.003	299.002	-5
0.00167765	-0.000949839	0.0011162	3.13804	0.00488531	-0.00266694	0.003	478.576	-5
0.00216017	-0.00031891	0.000161149	3.19838	0.00564851	-0.000623646	0.003	460.656	-5
0.00145917	-0.00150838	0.000491426	3.19817	0.00383239	-0.00431061	0.003	551.511	-5
0.00147719	-0.00134203	0.000323687	3.19657	0.00363206	-0.00385126	0.00300001	349.324	-5
0.000486598	-0.00266879	0.02	0	0.000449377	-0.00219806	0.1	22739.2	-5
-0.00137479	-0.00129973	0.02	0	-0.00100115	-0.00256184	0.1	22478.4	-5
-0.000719265	0.00216023	-0.00246907	2.88258	-0.00224987	0.00567426	0.003	834.14	-5
-0.00100674	0.00204522	-0.00133865	2.81419	-0.00195498	0.00378984	0.003	134.775	-5
-0.00110194	0.00223898	-0.00307872	2.92329	-0.00253613	0.00475287	0.003	514.56	-5
-0.000467914	0.0038994	-0.00297042	3.11811	-0.000418791	0.00259155	-0.000312532	62.2428	-5
-0.000792785	0.00185858	0.00249968	2.4501	-0.002002	0.00610818	0.003	1237.4	-5
-0.00157473	0.00303968	-0.00276597	2.94257	-0.00126148	0.00236302	-0.000446992	47.6536	-5
0.00358292	0.000660367	0.02	0	0.00407818	-0.00127515	0.1	22532.9	-5
3.19876e-05	0.000733116	0.00202218	3.02125	-0.000822987	0.00441886	0.1	25484.1	-5
-0.0010265	0.00230825	-0.00298864	3.60342	-0.00253874	0.00509602	0.003	674.368	-5
-0.000545844	0.00025664	-0.00461691	3.57202	-0.00231088	-0.000199424	0.1	25977.2	-5
-0.00148526	0.000823866	-0.00232392	3.37449	-0.00659168	0.0045218	0.1	26974.5	-5
-0.00039431	0.000978567	-0.000924746	3.24233	-0.00257253	0.00650943	0.1	26137.1	-5
2.75423e-05	0.000430208	-0.000466757	3.26226	-0.00131825	0.00268043	0.1	26252.5	-5
0.000237845	0.00191685	0.00101481	3.03332	0.000870525	0.00582495	0.00300001	714.074	-5
-0.000381007	0.000482338	-0.00152401	3.2698	0.00179532	0.00212421	0.1	25459.3	-5
0.000579863	-0.000155469	-0.00119667	3.25168	0.00401687	0.000112354	0.1	26777.3	-5
0.00128171	-0.00125091	-0.00341242	3.50244	0.00428778	-0.00206468	0.1	27046.6	-5
0.000657983	-0.000752528	-0.00303596	3.47275	0.000505837	-0.000974994	0.1	26342.3	-5
0.000226709	-0.000596244	-0.00241441	3.32123	0.000247297	-0.00311675	0.1	26122.6	-5
-0.00123308	0.00024898	-0.00315346	3.4016	-0.00396318	0.00097122	0.1	26258.9	-5
-0.000986812	0.00111645	-0.0036326	3.40461	-0.00552315	0.00468675	0.1	26683.3	-5
0.000627717	0.00018518	-2.86224e-05	3.14668	0.00145628	0.000769256	0.1	26448.7	-5
-0.000923883	-0.00177818	-0.00475496	3.4933	-0.00197215	-0.00359325	0.1	26093.8	-5
0.000473064	0.0011772	-0.00287202	3.27743	0.00222389	0.0050557	0.1	26559.9	-5
-8.71943e-05	0.000654167	0.00155975	3.09104	-0.0014697	0.00510101	0.1	25951.4	-5
-0.000507872	0.00230557	-0.00217457	3.24465	-0.00150407	0.00470095	0.00300001	272.056	-5
0.000599177	-0.000200018	-0.0019027	3.29406	-0.00020857	0.000375987	0.1	26644.7	-5
-0.000132115	0.00135447	-0.00119949	3.21586	-0.00181928	0.00720873	0.1	27339.6	-5
-0.00123265	0.000466398	-0.00260779	3.37175	-0.0032513	0.00242604	0.1	26690	-5
0.000177023	0.00104119	0.00128598	3.04371	0.000693862	0.00548002	0.1	25420.9	-5
-4.69287e-05	0.000834933	-0.0020107	3.40781	0.000795271	0.000700982	0.1	26665.4	-5
0.000186131	0.000503213	0.000443943	3.13759	0.0010922	0.00442268	0.1	26231	-5
-0.000262835	0.000498311	-0.00197478	3.31731	-0.000676534	0.0012647	0.1	25817.2	-5
-0.00086654	0.000848241	-0.000277645	3.15642	-0.0043036	0.00492492	0.1	26575	-5
-0.004221	0.000476674	-0.0033025-0.0138651	-0.0014562	-0.00413924	3.6379	-0.0135432	-0.00369806	0.1	26074.6	-5
-0.0134311	-0.000415571	-0.00145439	3.37018	-0.011295	0.000398411	0.1	26422.1	-5
-0.0135195	-0.000214845	-0.00104385	3.35084	-0.0115015	0.000106905	0.1	25827.2	-5
-0.0131934	-0.000836542	-0.00289154	3.45062	-0.0115538	-0.00306634	0.1	26847.2	-5
-0.0133259	-0.00142147	-0.00060299	3.3075	-0.0135162	-0.00655547	0.1	27367.1	-5
-0.0049448	-0.00271513	0.02	0	-0.000146681	-0.00256225	0.1	22290.3	-5
-0.0131845	-0.00035348	-0.00187361	3.36659	-0.00926256	-0.000179188	0.1	26522.7	-5
-0.0133549	-0.000751733	-0.000719955	3.34618	-0.0126962	-0.00304697	0.1	25904.8	-5
-0.0138209	-0.00101833	-0.00216009	3.42258	-0.0161948	-0.00364498	0.1	25859.2	-5
-0.0129969	-0.000607474	-0.0022818	3.37714	-0.0123634	-0.000697469	0.1	25931.7	-5
-0.0130603	-0.00171398	-0.00243998	3.35883	-0.0110076	-0.00629745	0.003	3175.58	-5
-0.0125659	-0.00279794	-0.00289787	3.49225	-0.0121996	-0.00395359	0.003	186.512	-5
-0.0132408	-0.00105414	-0.00240948	3.43972	-0.0115125	-0.00558004	0.1	26220.3	-5
-0.0156881	-0.00372394	-0.00313201	3.73165	-0.0163121	-0.00448054	0.003	451.969	-5
-0.0139588	-0.000973953	-0.00169279	3.41707	-0.0129863	-0.00415554	0.1	25659.2	-5
-0.014651	-0.00238339	-0.00140231	3.41385	-0.0149863	-0.00399006	0.003	116.739	-5
-0.0134498	-0.000673831	-0.000376709	3.33493	-0.0120176	-0.000304187	0.1	26387.4	-5
-0.0114411	-0.00294818	-0.00273363	3.66216	-0.0116823	-0.00266212	-0.0025	10.3472	-5
-0.0133889	-0.00159698	-0.0017514	3.33944	-0.0119867	-0.00688912	0.003	2251.46	-5
-0.0130383	-0.000739444	-6.2587e-05	3.30452	-0.00637958	-0.000571043	0.1	27231.4	-5
-0.0128487	-0.00278289	-0.00218747	3.37699	-0.0130328	-0.00247455	-0.000391777	34.4551	-5
-0.01344	-0.00111517	-0.00111815	3.35738	-0.0111409	-0.00365733	0.1	26741.7	-5
-0.0131951	-0.00255162	-0.00239151	3.47798	-0.0122399	-0.00440926	0.003	226.146	-5
-0.0110843	-0.00239551	-0.00274242	3.58653	-0.0118796	-0.0018683	-0.000815469	41.7247	-5
-0.0125648	-0.00165643	-0.00210912	3.49483	-0.00981088	-0.00505839	0.003	1193.26	-5
-0.0128518	-0.00227103	-0.00191187	3.35578	-0.0120306	-0.00363291	0.003	134.714	-5
-0.0142845	-0.000840445	0.00214871	3.07849	-0.0161927	-0.00376267	0.1	25763.5	-5
-0.0117409	-0.0020798	-0.00235967	3.53447	-0.0120912	-0.00178925	-0.000291007	40.4098	-5
-0.012631	-0.00352302	-0.0030912	3.48131	-0.0123535	-0.00405569	0.003	187.004	-5
-0.0146256	-0.00299852	-0.0021706	3.43979	-0.0145252	-0.00269648	-0.000617871	29.9467	-5
-0.0148166	-0.00279148	-0.00191996	3.42527	-0.0147231	-0.00256646	-0.000416126	29.8973	-5
-0.0133269	-0.00164469	-0.00140876	3.33474	-0.0126689	-0.00286339	0.1	31839.3	-5
-0.0136749	0.000206763	0.00133927	3.19058	-0.0125665	0.00225353	0.1	26236.1	-5
-0.0131633	-0.00147223	-9.50799e-05	3.29641	-0.0102116	-0.00546027	0.003	1266.59	-5
-0.00133224	-0.00246436	0.02	0	-0.000114621	-0.00237065	0.1	22597.7	-5
0.000608699	0.000448055	-0.00211098	4.00985	0.00209803	0.00298906	0.1	26101.6	-5
0.000395392	-0.000179371	-0.00185647	4.14072	0.00258355	-0.000650395	0.1	26486.8	-5
-0.000381032	0.000628964	-0.00222128	4.18186	-0.00143514	0.00160652	0.1	26215.5	-5
-0.000913767	-0.000553042	-0.00252805	4.23211	-0.000973284	-0.00364663	0.1	25641.9	-5
0.00209757	0.00431982	0.02	0	0.000825545	0.00461205	0.1	22360.6	-5
-0.000640413	0.000679118	-0.00335782	4.3352	-0.00198555	0.000691734	0.1	26602.7	-5
0.000372111	0.00101546	-0.00220889	4.1807	0.00110312	0.00516171	0.1	26313.7	-5
0.000139421	0.00163598	0.000282369	3.93937	-0.00173649	0.00750794	0.1	28587.9	-5
-0.00209515	-0.000335356	-0.00297852	4.28165	-0.00651049	-0.000358664	0.00300001	1672.07	-5
0.000138568	-0.000339786	0.00105604	3.91196	-0.000806415	-0.000941971	0.1	26015	-5
0.000599631	0.00210423	0.00057432	3.7859	0.00138331	0.00449454	0.00300001	166.961	-5
-0.00203892	-0.000322168	-0.00253292	4.26531	-0.00675742	-0.00443596	0.1	28496.1	-5
-0.000418328	0.00153021	-0.0036763	4.24093	-0.00318957	0.00461734	0.1	26452.2	-5
-0.000263031	-0.000731402	-0.00160336	4.15054	-0.00119483	-0.00437406	0.1	26810.8	-5
-5.01101e-05	0.000711424	-0.00140083	4.06206	-0.00160293	0.00258841	0.1	25735.5	-5
-4.88274e-05	0.000814896	-0.00171869	4.07702	-0.000645336	0.0045755	0.1	26421.7	-5
0.000517109	-0.000521306	-0.000665827	4.05343	0.00442102	-0.00231058	0.1	25822.2	-5
-0.000186566	0.00308081	-0.00390157	4.09517	-0.000265271	0.00723577	0.1	27219.4	-5
-0.000871256	-8.58846e-05	-0.00325829	4.19422	-0.00139071	0.00278875	0.1	25691.3	-5
0.000376656	-0.000891507	0.00165028	3.88039	-0.000250303	-0.00261604	0.1	25903.6	-5
-0.000257354	-0.000151866	0.000708296	3.93305	-0.00204268	-0.000437216	0.1	26234.2	-5
9.0671e-05	-0.000352227	-0.00245178	4.17616	-0.00298907	-0.00262321	0.1	26758.2	-5
-0.000246347	4.82147e-05	-0.0022387	4.10116	-0.00330785	-0.00225829	0.1	25828.7	-5
-0.000154722	0.000574618	-0.00201308	4.0971	-0.00184726	0.00266992	0.1	26537.6	-5
-0.00058499	-0.00116966	-0.000857416	4.12724	-0.00179789	-0.00505874	0.1	26875	-5
-0.000194035	0.000790272	-0.000812729	4.02291	0.000659466	0.0025184	0.1	26783.5	-5
-0.00123337	-0.000424403	-0.00021306	4.08717	-0.00675248	-0.00177659	0.1	26646.9	-5
-0.000162814	0.000290189	1.10494e-05	3.99746	-0.00223023	-0.000361551	0.1	26479.4	-5
-0.00233414	-0.000658988	-0.000634832	4.16584	-0.00391341	-0.00105559	0.003	102.553	-5
0.000320723	0.00226178	-0.00160714	3.9081	0.000658555	0.00422918	0.003	165.803	-5
0.000439863	0.000510089	-0.00164013	3.9763	0.000412916	0.00149084	0.1	26414	-5
0.00129043	-0.000888587	-0.00311379	4.26336	0.00696398	-0.00251855	0.1	26553.8	-5
0.000304964	0.00065255	0.000642774	3.82974	0.000951707	0.00426765	0.1	26163.5	-5
-0.000405244	-0.000865526	-0.00332654	4.26597	-0.00277789	-0.00213795	0.1	26010.2	-5
0.00054508	0.000158625	0.00340501	3.73451	0.00177635	0.00350773	0.1	26047.6	-5
0.000210948	0.00109311	-0.00183417	4.16792	-0.000200849	0.00547229	0.1	26571.4	-5
-0.00213636	0.00240557	-0.00299076	4.25639	-0.00276474	0.00294665	0.003	166.722	-5
-0.0020257	-0.00113067	-0.00194905	4.2366	-0.00399526	-0.00240634	0.003	233.281	-5
0.000574904	-0.00016821	0.0022416	3.82936	0.00139463	-0.000872995	0.1	25884.3	-5
-0.00344871	-0.00111534	-0.00308289	4.41694	-0.00435845	-0.00148847	0.00300001	241.404	-5
-0.00030244	-0.00074349	-0.00223801	4.17064	-0.00275587	-0.00155524	0.1	26100.2	-5
-5.34894e-05	0.000421614	-4.19388e-05	4.0158	-0.0028414	0.00339279	0.1	26113	-5
0.000127535	-0.000613985	0.000660935	3.93541	0.00131172	-0.00167407	0.1	26493.7	-5
-0.00131277	0.0022315	-0.00244342	4.21139	-0.00270104	0.0041674	0.003	298.155	-5
0.0007742	0.000524646	-0.000360184	4.00522	0.0043813	0.00197713	0.1	25872.5	-5
